ID,Name,Type,X,Y,Width,Height,Voltage
TMP00045256,00000败支9#-LINE215_线如切败支10#,交流线段,345.5486874108929,489.8700897176616,0.0,0.5943964776043345,10kV
TMP00045255,00000争7#-LINE215_线LINE365_争8#,交流线段,440.44179081324523,508.33732026987565,0.5943964776043345,0.0,10kV
TMP00045254,00000败支5#~LINE215_线况诉败支6#,交流线段,511.8107942850741,556.7045095868175,0.5943559432018333,0.0,10kV
TMP00045253,00000败支18#~LINE215_线况诉败支19#,交流线段,501.42733961451796,556.7045095868175,0.5943964776043345,0.0,10kV
TMP00045252,00000败支19#~LINE215_线况诉败支20#,交流线段,500.8329431369136,556.7045095868175,0.5943964776043345,0.0,10kV
TMP00045251,00000败支23#~LINE215_线况诉败支24#,交流线段,497.7913226454738,556.7045095868175,0.5943559432018333,0.0,10kV
TMP00045250,00000败支24#~LINE215_线况诉败支25#,交流线段,497.1969261678695,556.7045095868175,0.5943964776043345,0.0,10kV
TMP00045249,00000败支27#~LINE215_线况诉败支28#,交流线段,495.5490811048547,556.680513220564,0.5105307989243784,0.023996366253527412,10kV
TMP00045248,00000败支29#~LINE215_线况诉败支30#,交流线段,493.89292648933656,556.7045095868175,0.5943964776043345,0.0,10kV
TMP00045247,00000败支33#~LINE215_线况诉败支34#,交流线段,482.9916448274141,556.6968891191559,0.6019358764610274,0.009525584576977053,10kV
TMP00045246,00000败支51#~LINE215_线况诉败支52#,交流线段,444.39985360979665,556.6968891191559,0.6019764108634718,0.009525584576977053,10kV
TMP00045245,00000败支65#~LINE215_线况诉败支66#,交流线段,390.25452575725603,556.6968891191559,8.737352586846953,0.009525584576977053,10kV
TMP00045244,00000败支59照3#~LINE215_线况诉败支59照4#,交流线段,417.9578036497245,552.577012988003,0.0,0.5943964776042776,10kV
TMP00045243,00000分7#-LINE215_线海半分8#,交流线段,444.6132672387237,486.4069519750892,0.0,0.5943559432018901,10kV
TMP00045242,00000分9#-LINE215_线海半分10#,交流线段,444.6132672387237,472.2679038482458,0.0,0.5943964776043345,10kV
TMP00045241,00000分15#-LINE215_线海半分16#,交流线段,444.6132672387237,465.3810278022876,0.0,0.5943964776043345,10kV
TMP00045240,00000败支11#-LINE215_线如切败支12#,交流线段,345.5486874108929,488.76179808572914,0.0,0.513895154328111,10kV
